"ID","High_Plant","Herbarium","Observation Date","Taxon","Observer","Source","Date","County","lat","lng","Location Description"
"GG632","1+",,"2007-05-22","Carpobrotus edulis","Sandee Hufana","Presidio Natural Resources","2007-05-22","San Francisco","37.788087","-122.47918","Lobos Creek Valley"
"GG630","1+",,"2007-06-08","Carpobrotus edulis","Sandee Hufana","Presidio Natural Resources","2007-06-08","San Francisco","37.795292","-122.479879","Southwest Dunes; Silene Area"
"GG638","1+",,"2007-06-14","Carpobrotus edulis","Sandee Hufana","Presidio Natural Resources","2007-06-14","San Francisco","37.790264","-122.484367","Baker Beach; Water Treatment Plant"
"GG519","1+",,"2008-10-09","Carpobrotus edulis","Michael Chasse","Presidio Natural Resources","2008-10-09","San Francisco","37.802427","-122.463199","Crissy Bluffs; East Crissy Bluffs"
"GG41","1+",,"2008-05-13","Carpobrotus edulis","Andy Kleinhesselink","Presidio Natural Resources","2008-05-13","San Francisco","37.797625","-122.477489","World War II; Sunset Scrub"
"GG13","1+",,"2008-06-19","Carpobrotus edulis","Alyssa Babin;  Brett Stevenson","Presidio Natural Resources","2008-06-19","San Francisco","37.790847","-122.473403","Presidio Hills; East Scrub"
"casp47","1+",,"1978-01-01","Carpobrotus edulis","Trumbley, 1978","California State Parks","1978-01-01","San Mateo","37.56442","-122.51354","Gray Whale Cove SB"
"casp93","1+",,"1978-01-01","Carpobrotus edulis","Trumbley, 1978","California State Parks","1978-01-01","San Mateo","37.56298","-122.50149","Montara SB"
"casp9","1+",,"1980-01-01","Carpobrotus edulis","Ripley, 1980","California State Parks","1980-01-01","Marin","37.86183","-122.43099","Angel Island SP"
"ce607","1+",,"2012-04-03","Carpobrotus edulis","Michael Perlmutter, Peter Baye","Bay Area Early Detection Network","2012-04-03","San Francisco","37.745691","-122.375645","Pier 94, San Francisco - Extant flora Pier 94 is just south of, and adjacent to the Islais Creek Inlet, on land owned by the Port of San Francisco. Pier 94 is just north of the container shipping facility at Pier 96. Golden Gate Audubon Society is assisting with site restoration & management."
"ce654","1+",,"2008-05-16","Carpobrotus edulis","Michael Perlmutter","Bay Area Early Detection Network","2008-05-16","Marin","37.890896","-122.501302","Aramburu Island, Richardson Bay, Marin County"
"ce655","1+",,"2008-05-16","Carpobrotus edulis","Michael Perlmutter","Bay Area Early Detection Network","2008-05-16","Marin","37.894045","-122.503394","Pickleweed, Richardson Bay, Marin County"
"ce703","1+",,"2012-04-03","Carpobrotus edulis","Michael Perlmutter, Peter Baye","Bay Area Early Detection Network","2012-04-03","San Francisco","37.745691","-122.375645","Pier 94, San Francisco - Non-native species Pier 94 is just south of, and adjacent to the Islais Creek Inlet, on land owned by the Port of San Francisco. Pier 94 is just north of the container shipping facility at Pier 96. Golden Gate Audubon Society is assisting with site restoration & management."
"ce704","1+",,"2012-02-07","Carpobrotus edulis","Ramona Robison","California State Parks","2012-02-07","Marin","38.144991","-122.877658","Marconi Conference Center State Historic Park Located along trails and in landscaping of the Marconi Conference Center."
"ce747","1+",,"2013-03-20","Carpobrotus edulis","Michael Chasse","National Park Service","2013-03-20","San Francisco","37.783807","-122.502064","Veterans Trail, GGNRA Area intersected by a social trail between the Legion of Honor Museum and the V.A. Hospital."
"ce873","1+",,"2013-07-22","Carpobrotus edulis","Toni Corelli","Santa Clara Valley Chapter CNPS","2013-07-22","San Mateo","37.417223","-122.433099","Cowell-Purisima Trail California Coastal Trail System, San Mateo County"
"ce881","1+",,"2013-04-01","Carpobrotus edulis","Toni Corelli","State Park Volunteer","2013-04-01","San Mateo","37.421813","-122.434569","Cowell Ranch State Beach State Park, San Mateo County"
"ce882","1+",,"2013-01-05","Carpobrotus edulis","Toni Corelli","CNPS Santa Clara Valley Chapter","2013-01-05","San Mateo","37.522413","-122.516677","Fitzgerald Marine Reserve San Mateo County"
"ce883","1+",,"2013-01-05","Carpobrotus edulis","Toni Corelli","CNPS Santa Clara Valley Chapter","2013-01-05","San Mateo","37.510523","-122.50421","Pillar Point Bluff Pillar Point Bluff north of Pillar Point Harbor. Jean Lauer Trail wanders the windswept heights of Pillar Point Bluff, San Mateo County"
"ce874","1+",,"2013-04-22","Carpobrotus edulis","Toni Corelli","State Park Volunteer","2013-04-22","San Mateo","37.230451","-122.413058","Bean Hollow State Park"
"ce884","1+",,"2013-05-17","Carpobrotus edulis","Toni Corelli","State Park Volunteer","2013-05-17","San Mateo","37.120281","-122.3283","Ano Nuevo State Park"
"ce886","1+",,"2013-04-20","Carpobrotus edulis","Toni Corelli","San Jose State Herbarium","2013-04-20","San Mateo","37.471126","-122.446618","Half Moon Bay State Beach San Mateo County"
"ce890","1+",,"2013-05-11","Carpobrotus edulis","Toni Corelli","State Park Volunteer","2013-05-11","San Mateo","37.559878","-122.509918","Montara State Beach/McNee Ranch State Park Montara Beach and west slopes of Montara Mountain"
"ce891","1+",,"2013-05-25","Carpobrotus edulis","Toni Corelli","CNPS Santa Clara Valley Chapter","2013-05-25","San Mateo","37.61732","-122.494468","Mori Point San Mateo County"
"ce892","1+",,"2009-06-13","Carpobrotus edulis","Toni Corelli","San Jose State Herbarium","2009-06-13","San Mateo","37.596542","-122.505111","Pacifica State Beach Dunes and wetland in Pacifica, California"
"ce898","1+",,"2013-06-14","Carpobrotus edulis","Toni Corelli","State Park Volunteer","2013-06-14","San Mateo","37.181962","-122.394175","Pigeon Point Light Station Includes area around Lighthouse and beach south and north"
"ce899","1+",,"2010-11-30","Carpobrotus edulis","Toni Corelli","CNPS Santa Clara Valley Chapter","2010-11-30","San Mateo","37.502882","-122.478332","Pillar Point Harbor County of San Mateo"
"ce900","1+",,"2012-07-10","Carpobrotus edulis","Toni Corelli","State Park Volunteer","2012-07-10","San Mateo","37.287711","-122.406234","Pomponio State Beach San Mateo County"
"ce902","1+",,"2010-07-12","Carpobrotus edulis","Toni Corelli","State Park Volunteer","2010-07-12","San Mateo","37.324748","-122.402458","San Gregorio State Beach San Mateo County"
"ce903","1+",,"2009-05-19","Carpobrotus edulis","Toni Corelli","State Park Volunteer","2009-05-19","San Mateo","37.696317","-122.497751","Thorton State Beach"
"ce904","1+",,"2009-09-23","Carpobrotus edulis","Toni Corelli","CNPS Santa Clara Valley Chapter","2009-09-23","San Mateo","37.357332","-122.399883","Tunitas Creek Open Space Preserve"
"ce930","1+",,"2013-06-22","Carpobrotus edulis","Ramona Robison","California State Parks","2013-06-22","Marin","38.108289","-122.846288","Tomales Bay State Park Millerton Point, loop around parking area and marsh to the south east."
"ce965","1+",,"2014-04-25","Carpobrotus edulis","Toni Corelli","Botanist","2014-04-25","San Mateo","37.579763","-122.516527","Devil's Slide Trail North of Montara and south of Pacifica. Old Highway 1 before new tunnel"
"ce999","1+",,"2015-06-16","Carpobrotus edulis","Tim Hyland","California State Parks","2015-06-16","Marin","38.1089","-122.849598","Millerton Pt. State Park ADA Trail Reroute"
"gr13882","1+",,"1989-10-21","Mesembryanthemum edule","Ken Himes","Santa Clara Valley CNPS","1989-10-21","San Mateo","37.2638","-122.404","Pescadero Marsh"
"wb1184-154","1+",,"2013-03-13","carpobrotus edulis","treilly","California State Parks WIMS","2013-03-13","San Mateo","37.14749388","-122.35481402","S Franklin pt"
